"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TMAX","TMIN","WSF2","WSF5","WT01","WT02","WT03","WT05","WT07","WT08","WT09","WT13","WT14","WT16","WT21"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-12-27","4.03","0.00","0.0","0.0","83","51","16.1","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-12-28","4.47","0.00","0.0","0.0","71","54","10.1","16.1","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-12-29","3.13","0.00","0.0","0.0","73","47","12.1","15.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-12-30","4.47","0.00","0.0","0.0","73","47","12.1","14.1","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2013-12-31","3.36","0.00","0.0","0.0","66","46","8.1","12.1","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-01","3.58","0.00","0.0","0.0","64","46","10.1","16.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-02","4.92","0.00","0.0","0.0","78","50","12.1","14.1","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-03","3.80","0.00","0.0","0.0","64","47","13.0","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-04","4.03","0.00","0.0","0.0","65","50","10.1","14.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-05","4.03","0.00","0.0","0.0","76","47","14.1","16.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-06","3.80","0.00","0.0","0.0","78","50","14.1",,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-07","3.58","0.00","0.0","0.0","69","51","13.0","15.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-08","3.80","0.00","0.0","0.0","66","49","13.0","16.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-09","5.59","0.00","0.0",,"60","50","18.1","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-10","3.36","0.00","0.0","0.0","65","48","12.1","14.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-11","4.47","0.00",,"0.0","67","47","14.1","15.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-12","4.70","0.00","0.0","0.0","69","51","10.1","14.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-13","3.36","0.00","0.0","0.0","83","46","12.1","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-14","3.58","0.00","0.0","0.0","79","50","10.1","14.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-15","3.58","0.00","0.0","0.0","83","52","12.1","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-16","2.46","0.00","0.0","0.0","84","54","13.0","16.1",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-17","5.14","0.00","0.0","0.0","87","53","15.0","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-18","4.92","0.00","0.0","0.0","83","51","13.0","15.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-19","3.13","0.00","0.0","0.0","76","49","13.0","16.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-20","4.03","0.00","0.0","0.0","78","49","15.0","17.0","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-21","4.47","0.00","0.0","0.0","76","51","12.1","15.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-22","5.14","0.00","0.0","0.0","73","53","13.0","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-23","4.70","0.00","0.0","0.0","68","51","10.1","15.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-24","4.25","0.00","0.0","0.0","73","56","13.0","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-25","4.92","0.00","0.0","0.0","75","58","14.1","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-26","5.37","0.00","0.0","0.0","66","53","14.1","17.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-27","4.92","0.00","0.0","0.0","65","54","17.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-28","4.70","0.00","0.0","0.0","64","50","12.1","15.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-29","3.80","0.00","0.0","0.0","62","52","13.0","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-30","7.16","0.00","0.0","0.0","62","57","15.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-01-31","11.86","0.00","0.0","0.0","63","56","21.0","29.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-01","10.74","0.00","0.0","0.0","68","53","23.9","29.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-02","7.38","0.09",,"0.0","62","46","17.0","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-03","8.72","0.00",,"0.0","60","46","23.0","25.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-04","5.82","0.00","0.0","0.0","62","48","14.1","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-05","6.49","0.00","0.0","0.0","63","50","17.0","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-06","5.82","0.14","0.0","0.0","60","53","16.1","21.0","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-07","5.37","0.00","0.0","0.0","61","51","14.1","18.1","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-08","8.28","0.00","0.0","0.0","62","53","19.9","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-09","4.92","0.00","0.0","0.0","66","56","16.1","18.1",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-10","7.16","0.00","0.0","0.0","66","54","21.0","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-11","4.03","0.00","0.0","0.0","68","53","15.0","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-12","5.14","0.00","0.0","0.0","74","51","14.1","17.0","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-13","4.70","0.00","0.0","0.0","72","53","12.1","14.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-14","3.13","0.00","0.0","0.0","72","51","13.0","15.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-15","4.47","0.00","0.0","0.0","73","52","14.1","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-16","4.47","0.00","0.0","0.0","71","55","13.0","16.1","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-17","5.14","0.00","0.0","0.0","63","52","18.1","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-18","5.82","0.00","0.0","0.0","63","55","16.1","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-19","7.16","0.00","0.0","0.0","66","55","23.9","25.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-20","5.82","0.00","0.0","0.0","78","50","14.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-21","5.59","0.00","0.0","0.0","74","56","13.0","17.0","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-22","5.14","0.00","0.0","0.0","70","52","13.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-23","5.37","0.00","0.0","0.0","67","50","13.0","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-24","5.59","0.00","0.0","0.0","65","53","14.1","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-25","5.59","0.00","0.0","0.0","67","55","17.0","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-26","6.93","0.06","0.0","0.0","66","57","15.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-27","6.93","0.94","0.0","0.0","67","57","16.1","23.0","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-02-28","12.75","1.56","0.0","0.0","64","57","29.1","38.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-01","7.61","0.35","0.0","0.0","65","53","18.1","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-02","5.37","0.00",,"0.0","63","54","10.1","17.0","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-03","6.71","0.00","0.0","0.0","64","52","17.0","21.0","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-04","5.82","0.00","0.0","0.0","65","54","15.0",,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-05","6.04","0.00","0.0","0.0","65","55","16.1","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-06","5.37","0.00","0.0","0.0","68","57","15.0","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-07","5.37","0.00","0.0","0.0","68","55","15.0","18.1","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-08","5.14","0.00","0.0","0.0","76","53","15.0","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-09","7.38","0.00","0.0","0.0","85","61","21.0","25.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-10","5.14","0.00","0.0","0.0","75","58","16.1","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-11","5.37","0.00","0.0","0.0","76","55","14.1","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-12","5.14","0.00","0.0","0.0","81","55","16.1","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-13","6.71","0.00","0.0","0.0","67","58","17.0","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-14","5.14","0.00","0.0","0.0","66","53","13.0","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-15","5.37","0.00","0.0","0.0","72","55","17.0","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-16","5.59","0.00","0.0","0.0","83","56","17.0","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-17","9.40","0.00","0.0","0.0","71","56","29.1","36.0","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-18","8.05","0.00","0.0","0.0","70","58","16.1","21.0","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-19","5.37","0.00","0.0","0.0","70","57","16.1","23.9",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-20","6.93","0.00","0.0","0.0","68","57","17.0","23.9","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-21","6.93","0.00","0.0","0.0","66","57","16.1","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-22","7.38","0.00","0.0","0.0","65","58","18.1","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-23","6.26","0.00","0.0","0.0","65","55","18.1","29.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-24","5.37","0.00","0.0","0.0","65","59","16.1","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-25","8.72","0.00","0.0","0.0","65","58","21.0","23.9","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-26","20.36","0.01","0.0","0.0","66","57","30.0","36.0","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-27","8.72","0.00","0.0","0.0","65","53","19.9","25.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-28","7.61","0.00","0.0","0.0","67","53","16.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-29","8.95","0.00","0.0","0.0","70","55","28.0","32.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-30","15.21","0.00","0.0","0.0","67","56","28.0","33.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-03-31","10.51","0.00","0.0","0.0","64","51","23.0","25.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-01","15.66","0.12","0.0","0.0","62","52","25.1","30.0","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-02","13.42","0.05","0.0","0.0","62","50","31.1","38.0","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-03","8.05","0.00","0.0","0.0","64","49","18.1","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-04","7.83","0.00","0.0","0.0","62","53","17.0","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-05","8.28","0.00","0.0","0.0","65","52","21.0","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-06","7.83","0.00","0.0","0.0","71","52","21.9","25.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-07","6.49","0.00","0.0","0.0","81","56","16.1","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-08","6.04","0.00","0.0","0.0","80","58","15.0","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-09","6.49","0.00","0.0","0.0","76","54","18.1","21.9","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-10","6.26","0.00","0.0","0.0","65","53","14.1","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-11","8.50","0.00","0.0","0.0","70","56","18.1","21.9","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-12","8.05","0.00","0.0","0.0","65","56","16.1","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-13","8.05","0.00","0.0","0.0","64","56","16.1",,,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-14","6.93","0.00","0.0","0.0","68","56","17.0","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-15","6.71","0.00","0.0",,"62","56","16.1","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-16","6.93","0.00","0.0","0.0","67","58","16.1","21.9",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-17","7.38","0.00","0.0","0.0","69","58","16.1","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-18","7.61","0.00","0.0","0.0","72","60","18.1","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-19","7.16","0.00","0.0","0.0","67","58","18.1","21.9","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-20","6.04","0.00","0.0","0.0","69","57","17.0","19.9","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-21","6.04","0.00","0.0","0.0","68","58","16.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-22","8.95","0.00","0.0","0.0","67","57","23.0","25.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-23","7.61","0.00","0.0","0.0","69","56","17.0","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-24","6.93","0.00","0.0","0.0","73","56","18.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-25","12.30","0.09","0.0","0.0","70","55","33.1","40.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-26","19.24","0.00","0.0","0.0","66","54","35.1","40.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-27","9.40","0.00","0.0","0.0","67","53","21.0","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-28","6.49","0.00","0.0","0.0","75","55","15.0","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-29","5.82","0.00","0.0","0.0","88","58","18.1","23.0","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-04-30","5.37","0.00","0.0","0.0","89","63","19.9","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-01","6.93","0.00","0.0","0.0","89","64","21.0","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-02","7.16","0.00","0.0","0.0","90","64","16.1","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-03","7.16","0.00","0.0","0.0","82","62","15.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-04","5.82","0.00","0.0","0.0","74","59","15.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-05","10.51","0.00","0.0","0.0","70","58","23.9","30.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-06","14.99","0.00","0.0","0.0","66","54","36.9","44.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-07","10.07","0.00","0.0","0.0","66","55","25.9","31.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-08","8.05","0.00","0.0","0.0","68","56","19.9","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-09","5.59","0.00","0.0","0.0","68","56","16.1","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-10","7.16","0.00","0.0","0.0","70","57","21.0","25.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-11","13.20","0.00","0.0","0.0","87","62","31.1","38.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-12","8.72","0.00","0.0","0.0","87","58","25.1","30.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-13","7.83","0.00","0.0","0.0","93","64","18.1","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-14","8.05","0.00","0.0","0.0","96","65","23.0","29.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-15","7.61","0.00","0.0","0.0","97","70","18.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-16","6.04","0.00","0.0","0.0","91","67","14.1","17.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-17","5.82","0.00","0.0","0.0","77","63","15.0","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-18","6.71","0.00","0.0","0.0","71","63","15.0","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-19","10.74","0.00","0.0","0.0","72","60","19.9","25.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-20","13.20","0.00","0.0","0.0","69","59","25.9","32.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-21","9.17","0.00","0.0","0.0","70","57","17.0","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-22","6.49","0.00","0.0","0.0","69","59","15.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-23","9.17","0.00","0.0","0.0","69","62","19.9","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-24","5.37","0.00","0.0","0.0","69","63","13.0","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-25","8.50","0.00","0.0","0.0","72","63","19.9","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-26","7.16","0.00","0.0","0.0","73","63","16.1","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-27","7.16","0.00","0.0","0.0","74","64","17.0","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-28","6.26","0.00","0.0","0.0","73","65","15.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-29","8.50","0.00","0.0","0.0","74","64","17.0","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-30","6.93","0.00","0.0","0.0","74","62","17.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-05-31","6.93","0.00","0.0","0.0","74","61","18.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-06-01","7.61","0.00","0.0","0.0","72","61","15.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-06-02","9.17","0.00","0.0","0.0","69","60","19.9","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-06-03","8.05","0.00","0.0","0.0","73","59","17.0","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-06-04","7.83","0.00","0.0","0.0","72","60","16.1","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-06-05","8.28","0.00","0.0","0.0","71","61","18.1","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-06-06","8.72","0.00","0.0","0.0","70","61","17.0","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-06-07","7.38","0.00","0.0","0.0","70","61","16.1","21.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-06-08","7.61","0.00","0.0","0.0","72","60","16.1","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-06-09","6.26","0.00","0.0","0.0","69","59","15.0","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-06-10","7.83","0.00","0.0","0.0","71","63","16.1","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-06-11","9.62","0.00","0.0","0.0","72","63","19.9","25.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-06-12","8.72","0.00","0.0","0.0","71","62","18.1","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-06-13","7.61","0.00","0.0","0.0","70","62","16.1","21.9","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2014-06-14","8.50","0.00","0.0","0.0","71","62","19.9","23.9",,,,,,,,,,,
