"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TMAX","TMIN","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT09","WT11","WT13","WT14","WT16"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-01-14","1.57","0.00","0.0","0.0","58","43","8.9","8.9","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-01-15","2.24","0.00","0.0","0.0","59","45","13.0","15.0","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-01-16","2.91","0.00","0.0","0.0","58","48","8.9","10.1","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-01-17","4.03","0.00","0.0","0.0","58","51","10.1","12.1","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-01-18","2.68","0.00","0.0","0.0","61","53","10.1","12.1","    1","    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-01-19","4.47","0.00","0.0","0.0","60","52","15.0","19.9","    1","    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-01-20","3.58","0.00","0.0","0.0","61","49","10.1",,"    1","    1",,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-01-21","2.68","0.00","0.0","0.0","64","46","8.1","19.9","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-01-22","4.47","0.00","0.0","0.0","57","47","18.1","21.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-01-23","2.01","0.00","0.0","0.0","67","45","12.1","21.9","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-01-24","2.68","0.00","0.0","0.0","64","49","12.1","13.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-01-25","2.68","0.00","0.0","0.0","63","49","12.1","25.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-01-26","2.68","0.00","0.0","0.0","64","48","13.0","14.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-01-27","5.59","0.00","0.0","0.0","68","54","21.9","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-01-28","4.03","0.00","0.0","0.0","64","49","15.0","17.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-01-29","6.04","0.00","0.0","0.0","66","49","18.1","21.0","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-01-30","5.82","0.00","0.0","0.0","64","50","19.9","23.9","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-01-31","4.92","0.00","0.0","0.0","74","48","18.1","25.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-02-01","4.25","0.00","0.0","0.0","64","46","14.1","16.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-02-02","2.46","0.00","0.0","0.0","66","49","10.1","12.1","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-02-03","1.79","0.00","0.0","0.0","65","52","8.9","25.1","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-02-04","5.59","0.00","0.0","0.0","64","50","16.1","21.0","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-02-05","7.83","0.00","0.0","0.0","64","53","25.1","32.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-02-06","24.61","0.72","0.0","0.0","67","55","40.9","53.9","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-02-07","8.50","0.08","0.0","0.0","65","59","32.0","45.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-02-08","18.34","1.21","0.0","0.0","65","57","40.9","55.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-02-09","9.62","0.00","0.0",,"64","54","21.9","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-02-10","4.47","0.00","0.0","0.0","64","48","16.1","23.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-02-11","1.57","0.00","0.0","0.0","67","48","8.9","13.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-02-12","1.57","0.00","0.0","0.0","73","51","8.1","10.1",,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-02-13","3.80","0.00","0.0","0.0","69","52","13.0","14.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-02-14","2.91","0.00","0.0","0.0","73","52","8.9","8.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-02-15","1.12","0.00","0.0","0.0","75","51","6.9","23.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-02-16","6.71","0.00","0.0","0.0","68","51","23.9","25.9","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-02-17","6.71","0.00","0.0","0.0","59","53","13.0","14.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-02-18","6.93","0.00","0.0","0.0","64","54","19.9","23.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-02-19","5.82","0.00","0.0","0.0","62","54","19.9","23.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-02-20","4.92","0.00","0.0","0.0","68","54","17.0","18.1","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-02-21","3.13","0.00","0.0","0.0","67","49","15.0","18.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-02-22","10.96","0.00","0.0","0.0","65","49","25.9","32.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-02-23","12.30","0.00","0.0","0.0","63","53","23.9","30.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-02-24","6.49","0.00","0.0","0.0","66","44","17.0","21.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-02-25","6.93","0.00","0.0","0.0","65","49","23.9","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-02-26","12.30","0.00","0.0","0.0","67","50","29.1","36.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-02-27","20.36","0.00","0.0","0.0","62","53","36.9","44.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-02-28","8.28","0.00","0.0","0.0","62","50","23.9","28.0",,,"    1",,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-01","6.71","0.00","0.0","0.0","65","48","21.0","23.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-02","7.16","0.00","0.0","0.0","61","50","18.1","25.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-03","6.93","0.00","0.0","0.0","64","47","21.9","23.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-04","4.70","0.00","0.0","0.0","66","46","12.1",,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-05","2.91","0.00","0.0","0.0","68","47","10.1",,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-06","6.71","0.00","0.0","0.0","72","48","17.0",,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-07","8.05","0.00","0.0","0.0","73","48","21.0","25.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-08","12.53","0.00","0.0","0.0","65","48","28.0","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-09","9.62","0.00","0.0","0.0","66","51","21.0","23.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-10","7.61","0.00","0.0","0.0","62","50","25.9","32.0","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-11","5.82","0.02","0.0","0.0","68","55","15.0","21.9","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-12","6.71","0.00","0.0","0.0","72","52","19.9","21.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-13","6.04","0.00","0.0","0.0","74","53","23.0","25.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-14","4.47","0.00","0.0","0.0","83","57","15.0","17.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-15","9.62","0.00","0.0","0.0","71","59","21.0","23.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-16","6.04","0.00","0.0","0.0","69","57","15.0","18.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-17","18.12","0.00","0.0","0.0","65","53","30.0","36.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-18","9.84","0.00","0.0","0.0","69","51","25.1","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-19","8.05","0.00","0.0","0.0","74","50","21.9","25.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-20","8.72","0.00","0.0","0.0","71","52","23.0","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-21","8.05","0.00","0.0","0.0","73","56","23.0","25.9","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-22","8.50","0.04","0.0","0.0","67","55","19.9","23.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-23","10.74","0.00","0.0","0.0","65","55","23.0","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-24","10.96","0.00","0.0","0.0","65","53","25.9","32.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-25","9.62","0.00","0.0","0.0","72","52","25.1","30.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-26","6.93","0.00","0.0","0.0","79","52","21.0","23.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-27","17.45","0.00","0.0","0.0","63","52","30.0","36.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-28","11.63","0.00","0.0","0.0","74","52","25.9","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-29","10.29","0.00","0.0","0.0","71","50","25.9","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-30","17.90","0.00","0.0","0.0","64","52","32.0","38.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-03-31","21.70","0.00","0.0","0.0","65","53","36.0","40.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-01","15.43","0.00","0.0","0.0","64","49","30.0","38.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-02","14.09","0.00","0.0","0.0","68","49","25.1","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-03","14.09","0.00","0.0","0.0","65","48","31.1","36.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-04","19.24","0.00","0.0","0.0","63","50","35.1","40.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-05","7.61","0.11",,"0.0","59","48","21.9","25.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-06","10.96","0.00","0.0","0.0","63","46","23.0","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-07","13.42","0.70","0.0","0.0","61","51","28.0","38.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-08","7.83","0.06","0.0",,"63","50","19.9","23.9","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-09","7.16","0.00","0.0","0.0","66","49","21.0","23.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-10","10.07","0.00","0.0","0.0","65","49","21.9","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-11","14.76","0.00","0.0","0.0","69","51","32.0","38.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-12","10.07","0.00","0.0","0.0","74","51","21.9","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-13","16.11","0.00","0.0","0.0","62","51","28.0","36.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-14","15.21","0.00","0.0","0.0","63","50","30.0","36.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-15","12.08","0.00","0.0","0.0","69","48","25.1","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-16","8.95","0.00","0.0","0.0","80","51","25.1","30.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-17","11.41","0.00","0.0","0.0","70","51","25.1","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-18","10.51","0.00","0.0","0.0","67","49","21.9","25.9","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-19","9.62","0.00","0.0","0.0","64","51","23.0","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-20","9.40","0.00","0.0","0.0","68","53","19.9","23.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-21","10.51","0.00","0.0","0.0","59","54","21.0","25.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-22","8.28","0.00","0.0","0.0","65","52","23.0","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-23","12.53","0.00","0.0","0.0","67","51","36.9","40.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-24","18.34","0.12","0.0","0.0","63","52","36.9","44.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-25","23.26","0.29","0.0","0.0","61","52","36.9","45.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-26","16.11","0.00","0.0","0.0","67","51","31.1","38.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-27","11.41","0.00","0.0","0.0","80","52","30.0","35.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-28","15.43","0.00","0.0","0.0","64","52","30.0","35.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-29","13.20","0.00","0.0","0.0","68","51","25.1","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-04-30","6.04","0.00","0.0","0.0","88","52","21.0","23.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-01","10.07","0.00","0.0","0.0","75","54","23.9","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-02","9.17","0.00","0.0","0.0","67","53","21.9","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-03","8.50","0.00","0.0","0.0","65","52","17.0","23.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-04","11.86","0.00","0.0","0.0","61","52","23.0","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-05","13.87","0.00","0.0","0.0","62","52","23.9","35.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-06","14.76","0.00","0.0","0.0","66","51","30.0","36.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-07","10.07","0.00","0.0","0.0","68","50","21.9","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-08","8.72","0.00","0.0","0.0","68","50","21.0","25.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-09","12.08","0.00","0.0","0.0","65","52","23.9","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-10","12.75","0.00","0.0","0.0","62","52","23.0","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-11","22.59","0.00","0.0","0.0","62","52","36.0","40.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-12","23.71","0.00","0.0","0.0","62","51","36.0","42.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-13","11.86","0.00","0.0","0.0","65","52","21.0","25.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-14","8.28","0.00","0.0","0.0","65","55","21.0","23.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-15","14.99","0.00","0.0","0.0","62","53","30.0","38.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-16","12.75","0.00","0.0","0.0","61","54","21.9","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-17","12.08","0.00","0.0","0.0","62","55","19.9","25.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-18","13.42","0.00","0.0","0.0","60","55","21.9","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-19","11.86","0.00","0.0","0.0","63","55","23.0","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-20","10.29","0.00","0.0","0.0","62","55","18.1","23.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-21","9.17","0.01","0.0","0.0","67","55","21.0","25.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-22","11.41","0.01","0.0","0.0","64","56","21.0","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-23","14.32","0.00","0.0","0.0","63","54","30.0","36.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-24","10.51","0.00","0.0","0.0","61","51","21.9","30.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-25","11.41","0.00","0.0","0.0","64","53","21.9","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-26","10.29","0.00","0.0","0.0","65","54","21.0","29.1","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-27","12.75","0.00","0.0","0.0","64","53","25.9","36.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-28","15.21","0.00","0.0","0.0","62","52","25.9","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-29","13.42","0.00","0.0","0.0","62","53","25.9","32.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-30","12.97","0.00","0.0",,"64","52","28.0","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-05-31","12.75","0.00","0.0","0.0","67","53","25.9","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-06-01","8.50","0.00","0.0","0.0","74","58","21.9","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-06-02","15.21","0.00","0.0","0.0","65","56","29.1","33.1","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-06-03","16.11","0.00","0.0","0.0","65","55","25.9","36.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-06-04","10.51","0.00","0.0","0.0","70","54","21.9","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-06-05","6.71","0.00",,,"73","54","21.0","23.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-06-06","6.71","0.00",,,"74","57","19.9","23.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-06-07","12.75","0.00",,,"71","55","25.1","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-06-08","11.41","0.00",,,"84","55","28.0","30.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-06-09","8.50","0.00",,,"79","54","21.9","25.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-06-10","10.29","0.26",,,"68","56","19.9","23.0","    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-06-11","11.41","0.00",,,"71","54","21.9","25.9","    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-06-12","11.63","0.00","0.0","0.0","73","55","23.9","33.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-06-13","8.50","0.00","0.0","0.0","77","56","17.0","23.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-06-14","12.53","0.00","0.0","0.0","70","53","23.9","29.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-06-15","14.32","0.00","0.0","0.0","61","53","23.9","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-06-16","12.97","0.00","0.0","0.0","66","53","28.0","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-06-17","11.86","0.00","0.0","0.0","67","52","29.1","33.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-06-18","12.08","0.00","0.0","0.0","67","52","21.0","25.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-06-19","14.09","0.00","0.0","0.0","69","51","25.9","32.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-06-20","14.99","0.00","0.0","0.0","69","53","23.9","28.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-06-21","14.09","0.00","0.0","0.0","66","55","23.9","30.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-06-22","13.20","0.00","0.0","0.0","64","54","25.1","30.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-06-23","14.76","0.00","0.0","0.0","68","54","29.1","36.0",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-06-24","12.53","0.00","0.0","0.0","71","54","25.1","31.1",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-06-25","9.40","0.00","0.0","0.0","76","56","21.9","23.9",,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2015-06-26","11.41","0.00","0.0","0.0","73","56","21.9","25.9",,,,,,,,,,,,
